,UserID,CourseCategory,TimeSpentOnCourse,NumberOfVideosWatched,NumberOfQuizzesTaken,QuizScores,CompletionRate,DeviceType,CourseCompletion
2882,2793,Health,56.98018024133671,19,9,69.83841604859592,19.776853449349385,1,0
2883,4787,Health,91.46766503528504,9,3,79.88335763545179,61.89261775433514,0,1
2884,8254,Business,61.53198943720793,7,7,68.21263656985022,41.7862297843026,1,0
2885,4023,Health,27.25290663790196,4,9,88.40380092777409,64.76697057301934,1,1
2886,3140,Health,95.39014665102567,0,7,87.95372566988053,36.000554381125895,0,0
2887,6864,Science,29.59411356204126,19,9,71.81852132571674,74.83557882453601,0,1
2888,6729,Programming,81.54916014207504,10,7,57.69070450030635,35.34718096962648,1,0
2889,4681,Business,76.00810404369427,5,10,62.05685933741704,93.429359685243,0,0
2890,585,Arts,88.29001333314423,10,2,62.02199178372496,72.65281621381693,0,0
2891,6657,Science,47.40461915532456,18,6,54.246419265128125,97.13479852752108,1,1
2892,3163,Arts,78.8503712102081,1,5,77.83092943767602,59.83692285235367,1,0
2893,3699,Arts,62.59452549318717,19,8,64.73816847813319,27.43230455605061,0,0
2894,1702,Science,92.5404594351129,15,9,58.41899563461673,80.58176627498902,0,1
2895,4711,Health,1.0156167132276162,19,0,94.91046080730855,1.9825662874429104,1,0
2896,8712,Arts,75.25832341991755,7,8,72.08922294961513,47.86549873096408,0,0
2897,636,Programming,26.43827765133852,3,2,81.48745813405316,36.67198396571513,1,0
2898,7140,Health,65.72517543283557,7,0,84.74213826682106,86.6393380376566,1,1
2899,1842,Programming,26.09225583762861,15,7,53.61941510706182,27.414053611224094,0,0
2900,6640,Business,31.938040241535045,8,3,70.3455017454511,43.61670488923237,1,0
2901,7554,Programming,58.40344138541951,2,3,66.51901152187176,15.186241091842732,1,0
2902,7057,Science,10.66896549448617,8,10,78.43815819225661,42.68194470136291,1,0
2903,437,Business,21.909617600207216,19,8,85.75608391151843,48.92841692197268,0,1
2904,2425,Health,34.96843612528394,4,0,67.63733709065401,34.14062041972193,1,0
2905,4387,Programming,85.01017804605694,18,7,89.18531625582833,19.282267043339477,1,1
2906,2435,Science,49.8574090833994,7,1,85.06930243705668,21.450509644030724,1,0
2907,2538,Arts,19.61606816628979,12,9,69.49465708888724,9.799065768056504,1,0
2908,3353,Arts,76.66031646438563,6,5,67.42747842833225,80.44545326774241,1,1
2909,7079,Business,85.70714047198814,20,7,82.15451797245291,65.5029980585615,0,1
2910,7194,Science,98.93636762289084,11,5,66.34870616824895,49.50189489189254,1,0
2911,1834,Business,30.81474295875909,19,3,86.98296472333382,96.71131653352924,0,1
2912,4295,Health,68.9508510444917,8,7,86.45906157502424,6.985170748658809,0,1
2913,8331,Arts,93.92143126367802,13,6,73.79025124111462,56.22116875844654,1,1
2914,671,Arts,47.00425737607134,3,5,99.13462135260002,16.08552132414014,0,0
2915,7404,Arts,98.56850758672988,17,3,77.85425089156163,21.48490336965049,1,0
2916,2364,Science,63.79006600677672,17,4,97.16895953548898,77.78801753249311,1,1
2917,1669,Arts,85.50936292426775,13,1,56.51820673869863,92.07456551240368,1,0
2918,3664,Programming,57.920395829734495,4,8,77.00032725698841,59.15768207697575,0,0
2919,4005,Business,97.72013440799982,15,1,65.5205132494173,17.65019870151596,1,0
2920,5319,Arts,21.50139766388333,4,4,81.16716206507472,96.69370651117649,0,1
2921,8157,Arts,49.32743965264359,16,8,94.28196516907838,93.83839107105862,1,1
2922,4893,Science,43.40593664906109,9,5,64.77476723191612,72.52756062824834,1,1
2923,3568,Health,17.374689545634542,12,10,75.13776037323017,72.87699904132823,1,1
2924,8215,Health,25.922701963970507,0,5,92.87135659915974,13.074690164170788,0,0
2925,7564,Health,7.135528562962417,11,9,76.04124492217389,53.86705050648336,0,0
2926,8992,Science,42.7017436348641,18,2,76.77080281830676,41.36915448678092,0,1
2927,5026,Health,29.99072662356578,16,2,70.29119981932442,10.343110414574518,0,0
2928,1066,Science,63.28264028479241,15,9,67.44803823031964,22.298167447789677,0,0
2929,2004,Programming,23.954101774401988,1,7,89.42408916729768,58.57652438520823,1,0
2930,2560,Business,47.49577143821073,14,9,95.0151351316687,9.2480077551214,0,1
2931,4325,Science,40.461366609127126,1,3,79.43462322180547,33.230255821851905,1,0
2932,248,Programming,20.427193887097705,13,8,63.92486552891855,52.80469269472668,0,0
2933,4220,Business,65.60016089729146,16,10,89.49000575369476,92.20941447377982,0,1
2934,6821,Arts,36.763036610060034,7,5,58.40628471245861,75.71323082983231,0,1
2935,885,Programming,24.213916671533823,11,3,90.10960338084354,11.20144935967743,1,0
2936,8800,Programming,93.42803540380636,14,0,69.24409756464968,63.64904838812336,0,0
2937,3481,Arts,57.34501547497256,17,9,52.39759264469113,63.95132485108766,1,1
2938,625,Business,17.28801186688843,12,1,67.46502212180904,23.57464654464556,0,0
2939,707,Health,5.4320704801602,15,5,85.2829905622335,89.61411642089469,1,1
2940,6825,Health,50.29586728616502,5,5,95.47686564958528,0.6324074454095996,1,0
2941,7018,Health,42.58620428836526,20,8,94.3371036772547,35.9727609608504,1,1
2942,7813,Programming,45.81981723636406,0,0,69.97806316144926,39.95889533387417,1,0
2943,879,Health,18.391557498889867,4,2,77.61135733925852,0.4689683358799046,0,0
2944,296,Health,61.802716181570375,13,9,62.08911638915529,52.19373248674412,1,0
2945,4050,Science,76.71994142877837,6,0,93.4769777161926,41.37969066139209,0,0
2946,3484,Science,43.77960038597355,1,7,74.78663038610279,60.40886877310744,1,1
2947,2287,Health,34.82947605482715,8,4,50.05080554630349,56.69534905274362,1,0
2948,6522,Health,63.515883146142265,15,4,65.08463222541016,2.000321591405718,1,0
2949,7874,Arts,15.187693591285456,8,5,51.38141496781508,52.16741693520286,0,0
2950,1940,Business,54.46289003380808,15,8,65.65580311167639,38.51654858789642,0,0
2951,6019,Arts,37.01867903897434,9,9,65.69181993262904,32.68146023806305,1,0
2952,4979,Science,49.25660690221905,10,6,90.88703443650488,20.75352948524097,0,1
2953,1952,Business,39.90212573414395,13,0,70.92547896856217,68.83101436291368,0,1
2954,1537,Health,72.63448934355812,18,8,84.00141256363301,37.95020216130519,1,1
2955,2077,Programming,31.457853648277315,14,6,62.16153991260767,95.7583498274154,0,1
2956,4177,Business,86.40473296285703,8,7,51.99285643450434,17.93607216847033,1,0
2957,5193,Programming,16.112645020060093,1,6,71.02919207159104,6.583734717925893,1,0
2958,4711,Health,1.0156167132276162,19,0,94.91046080730855,1.9825662874429104,1,0
2959,1202,Science,58.49297683993783,19,6,90.9328975312152,83.8403993497106,0,1
2960,6314,Arts,53.58868062990964,0,3,51.604869763345455,47.47055356057127,1,0
2961,1512,Business,34.35526939459781,18,4,84.28596107928985,72.56966037548196,0,1
2962,1312,Health,72.3380555176931,9,5,52.83756809697174,36.44370012981797,1,0
2963,2315,Business,19.445360875334817,19,6,61.21489870581024,98.8699573546163,0,0
2964,3731,Programming,65.9677494315875,5,10,87.60654279307836,96.13246201843492,1,1
2965,6427,Business,93.98318948094946,16,4,89.06775301330299,91.03009091074648,0,1
2966,930,Health,39.49629815093753,19,2,67.62438408115491,54.443751628952505,1,0
2967,7703,Health,61.09583678407012,4,10,91.85569212803289,82.22074993042553,0,1
2968,1532,Science,27.00072762424129,15,8,67.49946660645675,88.01046413603262,0,1
2969,3691,Programming,51.1436189026556,10,9,70.84754905368446,99.4051293625968,1,1
2970,7370,Arts,19.172727903870964,17,3,64.93896098558456,53.26594629168295,0,0
2971,1734,Health,64.16232028640857,0,10,88.5298399665867,98.92258416772482,0,1
2972,7069,Health,88.9547388092655,10,9,91.05606192128394,92.62772274731124,0,1
2973,837,Business,4.931409549652475,0,8,71.84364579901522,27.664655350298084,1,0
2974,7372,Arts,42.24655316182174,16,3,65.0537116073926,96.9911025566106,1,0
2975,3643,Health,58.15683079444066,18,2,59.06823428085573,76.26538483082315,0,0
2976,7822,Business,76.07226563781603,14,10,60.11454105693412,56.11961203125979,0,0
2977,5968,Health,95.35161202982464,3,3,88.85556131740084,84.36127355903989,1,0
2978,5610,Arts,14.48124009379555,18,2,78.02863521089077,76.90146269693308,1,0
2979,5679,Programming,41.66693186290477,1,0,70.13391076087169,45.99132797760336,0,0
2980,3713,Arts,69.75965542969013,14,7,56.98990045888552,57.4376961688306,0,0
2981,2530,Business,71.84791950521847,8,8,79.59760913913249,31.973121597598908,0,1
2982,5164,Health,19.64634045565556,15,6,66.64929113487298,20.5724836215384,1,0
2983,6920,Science,42.59332086412695,0,6,66.84252454355807,45.85209698500522,1,0
2984,8717,Science,93.45283694528068,10,4,92.7914759345775,78.39097675860927,0,0
2985,6375,Health,55.74113407073596,6,10,75.77246508901435,2.9723469842756423,0,1
2986,4130,Health,55.29987498916332,4,9,97.25394885483954,21.117050685449623,1,0
2987,3700,Arts,58.93681260970457,0,3,55.5791057105036,30.01476203355293,0,0
2988,1770,Science,86.49412331077544,13,8,83.15018720574403,90.5027063861064,0,1
2989,2570,Science,85.33691026456793,1,5,70.12031332866134,90.4484132728283,1,1
2990,4515,Science,73.1973741778267,16,10,76.93747896809487,69.8942461028007,1,1
2991,5836,Business,16.932764109039425,10,9,82.39588892940756,81.42655210353152,1,1
2992,6512,Arts,79.15440148273004,19,6,81.07054204172036,82.48836484314153,0,1
2993,2624,Business,92.64941761247525,18,1,68.99906258865647,89.02832401854704,1,0
2994,320,Arts,34.34792244326812,8,8,79.7008261462463,78.28640620939986,1,1
2995,4946,Programming,79.10613875758212,6,4,72.82523629405074,49.906246385595445,1,1
2996,7917,Arts,34.931300945295746,18,0,63.10073460299917,77.42230576658619,0,0
2997,2029,Arts,44.85077505170917,5,7,51.84950559252097,59.54432141469535,1,0
2998,8913,Science,83.85699647081397,7,0,50.492856971768646,26.707107599928115,0,0
2999,2723,Health,10.923895656491547,20,4,80.90630898298014,1.2355342993489171,1,0
3000,5742,Business,85.10483219585808,12,2,61.065665905534765,18.758669629014456,1,0
3001,4720,Programming,13.269980232179504,15,7,68.2145123737584,91.31401686959605,1,0
3002,2278,Programming,45.40571238747748,7,10,52.5598672094316,90.72312079911318,1,1
3003,7750,Science,92.1819220893264,0,3,82.08510604600167,59.844053142047024,0,0
3004,2747,Science,43.959589713506,18,0,74.5929711571968,50.98972999609305,1,0
3005,5837,Health,18.94353280054934,4,6,75.93533859403665,42.56934085604694,0,0
3006,7831,Science,9.246955728067842,19,3,90.83824962088796,43.27693976971128,1,0
3007,3688,Programming,95.00420627425152,3,10,94.0649033335755,41.83708382190181,0,0
3008,808,Arts,20.83364228854779,10,0,74.54910423255441,92.21355885345564,0,1
3009,8268,Arts,86.36821842109039,8,2,64.25391838883858,22.288988188496127,1,0
3010,4869,Arts,36.41395972930033,15,8,57.9863592389406,15.192818247242956,1,0
3011,7757,Health,43.83778654802844,11,3,77.75578137952503,95.67182397801366,0,1
3012,6466,Health,61.67268079496657,10,9,80.164799433919,95.9598994443023,0,1
3013,2887,Health,32.354995080496394,5,6,51.56012439942637,6.085440724798296,1,0
3014,6246,Arts,88.02023846810636,6,9,60.93321571915432,90.21741197954016,0,1
3015,4108,Arts,26.9859610169312,12,8,87.65794640385278,42.31084189780098,1,1
3016,111,Programming,62.63239022509826,3,5,82.17897865064572,25.18321588949518,0,0
3017,4123,Arts,2.1087312203147075,14,0,95.19130413804656,38.61260431736782,0,0
3018,508,Science,93.8174834033265,2,2,84.674900308092,40.30331235900104,0,0
3019,5450,Arts,94.12301852981808,1,5,76.59114128240147,6.233741000264459,1,0
3020,7113,Programming,69.2445433978082,19,4,65.81587371436876,7.433179866776685,1,0
3021,3307,Business,36.18823139172861,0,8,92.3410118038378,50.81687600184123,0,0
3022,5794,Health,43.18391524410516,11,1,74.73017506126862,67.15159398520694,0,1
3023,2640,Health,25.93348287222519,6,9,65.39874880915133,28.193296782092848,1,0
3024,8072,Programming,16.430176391120632,1,3,63.15184617769842,31.70196058180965,0,0
3025,5670,Programming,46.04609219838877,9,1,69.64272124101194,7.499958555448338,1,0
3026,6490,Arts,61.28158124197376,10,9,67.85547268498104,44.84144739528887,1,0
3027,6434,Health,38.43732703751344,7,9,63.60047178068243,98.44261121235591,1,1
3028,7236,Programming,80.80506994818208,15,4,77.55503382067712,3.879174428417042,1,1
3029,3667,Business,48.049406132132845,15,6,87.30240434452779,61.21444710616968,0,1
3030,1406,Science,35.10608344601226,17,3,68.27541356159917,49.638528055909134,1,0
3031,4503,Programming,22.76027048423045,7,4,83.80014678697671,14.283871689167905,0,1
3032,8457,Programming,11.741336161973404,0,9,86.9146554813558,39.467085253845525,0,0
3033,288,Health,48.4660428368268,9,4,70.04202351961422,43.46797505919058,1,1
3034,8377,Programming,81.06282429165853,8,5,84.17592273704199,82.35539373772302,1,1
3035,6900,Arts,35.392338813283544,4,8,76.32389489316878,81.06988895772244,1,1
3036,5001,Business,98.81028179760584,17,7,65.54015276359803,91.67930884572594,0,1
3037,6904,Business,59.70247301981293,16,1,95.13253494822756,40.70712008570436,0,0
3038,5131,Arts,62.94105088252772,15,7,75.92849905811791,96.59066142192646,1,1
3039,2699,Science,52.16684000571541,2,8,66.97498978040117,58.90571502453857,0,0
3040,4850,Programming,85.63677889741733,5,2,80.47933107138678,77.97259255310466,1,0
3041,4821,Programming,4.740637959412382,20,6,59.21598178193553,1.2972991206047002,1,0
3042,3056,Business,20.18015436945625,3,9,81.54041341555049,80.59719252532727,0,1
3043,7558,Health,96.96368240981438,6,3,89.62144986980438,32.31976478316187,0,0
3044,1995,Business,18.047232475149677,12,0,84.08264901473734,45.22943304392768,0,0
3045,2828,Business,37.99044102820315,9,7,82.51513511636573,21.271202860845666,1,1
3046,2529,Science,22.28547205873283,20,0,65.02511502669256,17.945136996246635,0,0
3047,8754,Programming,16.302642996001985,3,7,85.22377250950481,17.34105283368136,1,0
3048,6538,Science,41.88621395909587,14,5,96.96792835152122,47.198208524232896,0,1
3049,344,Science,29.23918988836989,6,4,86.9904278111222,65.03007884363578,0,1
3050,212,Science,69.05624923314586,3,9,91.72193282120028,48.65472756609582,0,0
3051,2042,Arts,3.3224431503942893,14,6,79.18173241274168,49.36103041322142,0,0
3052,7445,Arts,38.73361768274402,11,1,98.98158142219047,36.08935378075883,0,0
3053,30,Science,52.32156303667345,8,4,87.78661595908645,39.70302584492427,1,1
3054,4397,Business,75.68321959696605,8,0,79.91090459157053,28.28571061173134,1,0
3055,2394,Health,62.462430644645096,16,6,86.61595020090849,23.22911763691231,1,1
3056,1655,Science,33.57156723656105,0,6,69.33508307784126,31.17380592758322,0,0
3057,6679,Science,58.75812809075228,8,5,55.34298677453528,93.07869905640572,1,1
3058,363,Science,70.42804086675002,3,2,89.07641093623276,27.743899256812764,1,0
3059,6168,Programming,83.45272505317419,20,9,56.79553111549141,44.3042432544864,1,0
3060,3440,Science,14.866391376534713,5,5,94.35389772389024,41.94314846416059,1,0
3061,1684,Arts,22.212909121715697,3,8,66.63831225043249,56.10111310257507,1,0
3062,1247,Arts,15.836417089768611,7,4,58.99870569495151,78.23210660781422,1,0
3063,2468,Science,48.87571176232857,1,9,80.28687003102553,54.384547357804806,1,0
3064,1127,Science,83.02449569856934,5,6,77.03905327362301,30.831496531115675,0,0
3065,8633,Health,12.085324078212334,9,1,89.79044239213106,64.1419513084241,0,0
3066,5329,Programming,2.637405479697784,12,6,66.99727323626769,90.9579441235492,1,0
3067,5033,Science,2.246668654081984,12,2,81.09837311501894,0.2447873596323702,1,0
3068,4138,Programming,11.707874871283035,15,7,90.05466296705946,70.59502438059806,1,1
3069,7281,Health,97.158326515426,11,6,70.05429920374867,21.5429438724424,0,1
3070,5230,Arts,41.71150890053439,14,3,57.63313472176126,90.7919758640269,0,0
3071,8374,Business,64.71974502384244,6,9,75.03989203520237,92.53520864850408,0,1
3072,5431,Health,39.45429490155784,18,6,89.59381781148822,58.04016092280032,1,1
3073,4153,Arts,32.059790625620735,19,8,56.001911806107465,88.40137423625062,0,1
3074,3014,Arts,85.06409255086255,11,3,50.7358167003696,46.43620884688397,0,0
3075,3270,Business,85.44541293398352,13,9,95.27066793104107,30.97402300134321,0,1
3076,2548,Arts,77.23881409415411,15,8,50.55797786091053,3.9499369205348014,1,0
3077,5320,Programming,34.255470665562264,6,4,69.80408716071122,41.06329301600156,0,0
3078,1036,Programming,31.235936355732385,2,10,85.07429134502047,40.42531664599619,1,0
3079,8259,Arts,97.93210480473545,17,7,62.23190215472552,76.6441698415827,0,1
3080,8749,Science,92.88508641552896,16,8,55.46667415088692,14.931969910566757,1,0
3081,4322,Health,55.05643473875428,13,8,69.07683939600236,45.55044133362591,1,0
3082,432,Programming,32.69793557541542,20,7,66.74168177901376,70.32486729610783,0,1
3083,474,Health,51.94254051051225,4,7,87.88706458435614,91.33701453231224,1,1
3084,7139,Arts,40.11976174126604,1,9,54.262854575615805,4.246384025682892,0,0
3085,5584,Arts,37.95822523022815,11,1,96.2630899666204,98.74499784439112,0,1
3086,6410,Arts,21.22221107496753,20,1,79.54597315261859,57.34226792844711,1,0
3087,2393,Business,34.68722324116906,14,4,58.43609082702926,47.22516950179002,0,0
3088,1762,Programming,61.3350844354006,13,0,74.48253043839824,10.806700911646285,0,0
3089,5845,Arts,54.46650581313301,9,6,91.72542251901017,87.36456258451214,0,1
3090,6318,Programming,85.75343789140199,0,9,82.0655729551641,60.13589781919871,1,1
3091,8686,Arts,3.375598634207229,5,3,86.04048312871417,0.5448027724788806,1,1
3092,7639,Health,49.09262732116801,16,3,86.55948333591006,52.60218124724651,1,0
3093,7589,Programming,88.53525265160856,16,6,79.52377362217717,72.17205113769877,0,1
3094,4895,Business,97.74691493504446,13,1,87.26345125167643,59.92021794077329,1,0
3095,3015,Business,87.59549644834449,3,3,73.97255306595655,83.93452555891928,0,0
3096,6362,Business,46.60571072635968,17,4,79.79051423650472,49.63554550613544,0,1
3097,3747,Programming,28.21592541074184,17,1,95.3964723442718,40.51418858955756,1,0
3098,5991,Programming,10.80658698738281,14,0,70.38953413741172,49.435327534116645,0,0
3099,2512,Arts,55.84023165160912,19,5,75.5935265137304,8.984602683332,0,1
3100,703,Business,54.81596191621792,15,9,76.96012438697966,38.46143058451984,0,1
3101,8481,Business,24.763803457650827,14,3,82.43895742333828,85.7925931736958,0,0
3102,8482,Programming,73.18122507589274,3,7,60.17330067198176,27.99562837665865,0,1
3103,695,Programming,35.2370284606498,4,8,96.68681193337758,7.575780207375748,1,0
3104,4203,Science,45.56230299088864,1,10,86.08765329151925,64.55006280078538,0,1
3105,8066,Science,44.42720975630326,2,10,63.72223840329799,69.55214114117233,1,0
3106,4717,Science,40.39777045228116,17,0,52.79044222866203,28.54913154240524,0,0
3107,8233,Health,25.80655785079264,20,0,82.74167940525341,25.551782948199698,1,0
3108,5758,Health,45.75811837066711,14,5,96.69416849026308,11.208391725979316,0,1
3109,686,Programming,14.500739397916378,2,10,96.54946369619891,6.288759401030508,1,0
3110,8820,Health,96.51748942175251,8,4,54.24595179518256,68.97854510302292,0,0
3111,1355,Science,78.35426562112482,12,4,75.97815200603677,87.02922862278692,1,1
3112,2903,Health,28.139480552001896,13,1,58.20861623153765,36.95509761829821,1,0
3113,723,Business,85.02799094285011,3,0,52.44228833117147,31.02523443326799,1,0
3114,5153,Business,79.2173385693642,16,1,95.67223731009602,81.91087999164085,0,1
3115,6849,Science,28.31633275374221,11,4,89.66132184345184,22.87699220987506,0,1
3116,7979,Programming,85.22978983877745,16,6,91.4348709446698,63.1018029536635,1,1
3117,3162,Arts,17.475014146783046,3,8,63.66853616267996,12.974279922407227,1,0
3118,904,Science,61.34332246565229,13,5,63.525977793043445,35.94666321407119,0,0
3119,8437,Health,55.7108236010902,7,10,76.69027983199359,56.9435089863214,1,0
3120,494,Programming,64.63740296604617,8,8,87.77937204888642,3.353440208362912,1,1
3121,7923,Science,49.63549522051007,2,2,99.54825318212716,17.920475984136687,1,0
3122,6575,Business,68.16424003386496,6,7,54.32187179709804,74.95964837965371,0,1
3123,4622,Programming,47.554649580337646,1,1,65.96097552278464,80.79736860202259,0,0
3124,6709,Arts,47.15283278539785,17,0,77.97326857261906,35.04762048027573,1,0
3125,2813,Arts,56.264943277686434,20,6,91.82145272742396,71.07249600063179,1,1
3126,2339,Health,53.69871607461115,18,0,90.91068097599344,37.57991885559981,1,0
3127,7762,Programming,8.093410808916982,1,2,89.43940703451077,95.04595765288798,0,0
3128,1949,Business,47.31706914591225,1,10,88.1537698698603,89.53928874693764,0,1
3129,8451,Programming,73.3765122917203,12,6,83.3590479417121,16.087209275570835,0,0
3130,3507,Health,29.24252169714709,3,0,62.87706939174996,80.33156490423752,0,0
3131,158,Health,22.309138229594417,5,7,87.59831128432408,37.68924174792121,1,0
3132,250,Arts,39.64726815864843,1,0,69.66306195331867,5.939662899762199,1,0
3133,660,Arts,21.414068874276108,1,1,62.26005574323575,23.94249707303032,1,0
3134,6542,Health,19.74404159620998,18,4,70.58733876274539,81.74433684386494,0,1
3135,5545,Science,74.63296738998086,5,7,55.21120430943285,65.43483089809872,0,0
3136,5426,Science,55.66929173740832,3,4,50.80532230786704,88.06522308535101,0,0
3137,6366,Science,83.59129485493202,12,5,85.46103152456412,80.95969174541167,1,1
3138,7028,Programming,47.35441400517061,17,5,78.67735110053712,12.48222244011986,0,1
3139,113,Health,50.902937895094006,4,1,65.61843265199221,50.57524858322992,1,0
3140,3333,Programming,43.74154956044207,18,7,58.11296678471622,97.98840619967643,0,1
3141,8638,Business,12.232589650952136,1,7,57.85890134528686,94.39599618845486,1,0
3142,4914,Arts,63.11646176053295,10,6,80.06186230306051,42.15232630947271,1,1
3143,8409,Business,40.42738450654414,20,2,82.06025926302905,96.86572921718634,1,1
3144,4658,Health,45.951476938345365,5,1,95.66616282038498,26.7379761288866,1,0
3145,7665,Health,76.26035682838688,18,5,57.82798874340018,98.30243032524896,1,1
3146,5696,Arts,58.908675715565735,1,0,76.82093996715335,9.605293274020733,1,0
3147,3896,Programming,51.41961007731269,18,6,93.25852367431654,79.25471905182386,0,1
3148,3743,Programming,8.596009820892384,12,9,65.30282463673237,99.3579911946672,0,0
3149,8102,Arts,38.14246343299714,16,1,85.61988098955683,18.361279217439986,1,0
3150,5132,Programming,91.1306978682335,13,6,72.31434780692261,90.5431307896105,0,1
3151,6733,Programming,38.32233030129685,6,3,89.07298230526303,92.26660938374,1,1
3152,511,Arts,48.75993655787816,9,5,91.52666744778816,3.673038093640768,1,1
3153,8031,Arts,20.005575080064546,4,0,97.956192803196,22.6386218147278,1,0
3154,6191,Science,37.86144402015272,6,6,60.82359178641964,61.80725931369327,0,1
3155,2148,Health,21.75643128905834,7,7,96.41793077238934,53.934214851072014,1,1
3156,6454,Business,50.22730253876677,12,9,71.0678104826788,9.597087017696682,1,1
3157,5642,Science,1.2502274333589858,11,1,90.13911650212847,6.272173321234975,1,0
3158,4320,Arts,42.15465425020797,13,8,62.44937504327524,57.83377355772339,0,0
3159,3920,Programming,4.96129992297731,1,9,67.19646682191762,30.56241058491533,1,0
3160,4011,Business,58.79949398991684,6,6,83.70539829791703,15.983574920420208,0,1
3161,5778,Programming,44.99385386780542,20,10,59.35298602814025,70.58102251318633,1,1
3162,7087,Programming,9.114908981755562,0,10,75.53079191773115,10.728533437430276,0,0
3163,6838,Health,83.27735632830291,6,3,72.54482853073449,55.43504872623781,1,0
3164,1024,Health,68.05309197051596,14,6,80.21435451231659,11.690706448303946,0,1
3165,8278,Health,57.05427752720738,0,9,90.008446044424,99.54590916315634,0,1
3166,7243,Programming,63.19966644745614,10,6,51.975394506036295,73.56903921149723,0,1
3167,4700,Business,33.85872220485218,17,5,66.12377515212808,61.8582203690702,1,1
3168,3300,Arts,80.7868871881205,15,2,87.38941333708645,63.09780557045451,1,1
3169,8270,Arts,51.91287804881256,7,1,72.24762181220773,11.715654303944024,1,0
3170,569,Science,17.229240374367073,16,3,70.587372190831,93.1766387076656,0,0
3171,5228,Health,74.62994468029211,19,2,55.27255325573,15.71143163666594,0,0
3172,6049,Arts,98.20986066564,7,4,85.91979406884572,74.61616949731173,0,1
3173,8288,Science,17.786241442643416,2,2,92.38449768777669,53.2404609024204,0,0
3174,2178,Arts,12.125914517942231,15,9,72.53668620830251,18.5457158084137,1,0
3175,8098,Science,1.0548642739401377,6,10,51.32731681499715,57.0885203913896,0,0
3176,7991,Science,49.82635645900499,19,2,99.3268898841854,83.0237233322029,0,1
3177,5011,Arts,41.928240942216966,19,3,79.56866365550819,90.1279988668348,0,1
3178,4884,Health,81.27123324597697,10,10,55.21667445422068,73.54728128433923,1,1
3179,851,Arts,41.63997731348729,16,7,97.47247829364372,21.283274277604423,1,1
3180,4177,Business,86.40473296285703,8,7,51.99285643450434,17.93607216847033,1,0
3181,392,Health,50.530210479096965,7,3,84.48055099341454,28.761435002176285,1,0
3182,4012,Science,67.45904779625812,10,6,64.3878781405715,78.88850035542413,1,1
3183,5374,Science,60.951457115499096,11,8,80.97243522616516,85.04647532438293,0,1
3184,6996,Arts,17.872886986119603,3,7,84.19816474115453,23.88242106089229,1,0
3185,3234,Arts,27.65777200621556,14,7,84.27434942964365,93.30959962247756,1,1
3186,8313,Science,81.69232507757837,14,8,74.42163713748619,59.19923113964038,0,1
3187,3236,Business,61.40767904742754,11,3,71.46164702807377,77.50423088127309,1,1
3188,5661,Programming,42.33475780464551,15,2,82.37776027521144,40.24140132931634,0,0
3189,3213,Health,20.221116965236355,12,7,94.15178086612777,32.588280457749654,0,1
3190,8573,Business,78.14130635914945,20,5,62.19808675357764,18.132969277631496,0,1
3191,5362,Science,15.793758312059888,17,3,76.14104970103426,54.93256690120225,0,0
3192,2487,Arts,81.90866762976476,15,10,71.05575854338149,1.3236529382460671,1,1
3193,5558,Business,22.562112396525738,5,4,87.10231803003383,5.486469925610837,0,0
3194,3941,Arts,43.92863610326572,9,9,90.98853455133256,88.38249068279048,0,1
3195,4557,Programming,11.283505237602238,1,5,87.77996838363251,43.76515081074408,1,0
3196,5370,Programming,94.6385964972088,5,0,81.34460734507243,69.10310391841053,1,0
3197,6229,Health,66.22463533552498,3,10,97.8643348956943,77.97049970997142,0,1
3198,322,Business,86.25023848608113,5,9,86.01410845032035,66.93732893226945,0,1
3199,2302,Programming,91.9011226877086,1,4,73.91247442390572,46.769445505269225,0,0
3200,491,Programming,50.53547767805463,9,3,89.98884485775015,16.382960849248917,1,0
3201,8158,Business,6.70662686414195,20,6,73.55125190974854,60.345645370452814,0,1
3202,6794,Business,96.43138911344042,13,1,52.97933969895623,0.1924176883064343,0,0
3203,3255,Health,84.02705829475326,2,2,97.15471550427512,37.4173487534935,0,0
3204,4074,Programming,47.96289135748728,4,7,88.0788895400025,12.87399649768376,0,0
3205,6394,Programming,23.45018578172589,13,2,74.67119205326455,89.73788809763025,1,1
3206,577,Business,66.5748141313626,16,9,78.81961250999026,3.240636406262787,1,1
3207,4270,Programming,23.165826097262816,11,7,57.94865084371447,24.467400786895688,1,0
3208,5909,Health,17.796447044415167,8,0,83.0943959775662,5.153252823419619,1,0
3209,8958,Business,74.89089480444302,9,9,64.55343964619873,45.46528518150495,1,1
3210,3517,Health,25.086890870313745,13,6,73.50255814861319,79.9188405082352,0,1
3211,3432,Business,40.97190443735631,12,7,79.84014761400415,95.01992162576268,0,1
3212,1859,Health,71.31077498331022,0,10,68.18090194330055,23.83191521994325,1,0
3213,2718,Business,71.98774593200336,5,5,73.60230453487688,76.25674778251204,0,1
3214,8214,Health,23.91222641587904,20,10,56.91001466740049,47.89633474805014,1,0
3215,8246,Health,48.7989319406907,10,8,93.3305628642785,88.5111331626305,0,1
3216,7097,Health,31.139901450047027,7,9,93.8934373040104,40.1613438166465,1,1
3217,6605,Science,57.30814114976485,8,9,98.59745187941074,45.157645358390006,0,1
3218,787,Business,4.820564631875251,20,1,50.5072076540352,97.73368834977175,1,0
